Key: 1821 		 Value: 2
Key: 59eb 		 Value: 1
Key: dbfc 		 Value: 2
Key: 6d9e 		 Value: 4
Key: f0cf 		 Value: 2
Key: 8c07 		 Value: 2
Key: 415f 		 Value: 2
Key: 87ad 		 Value: 3
Key: 175e 		 Value: 2
Key: e6a9 		 Value: 2
Key: a93c 		 Value: 1
Key: 301f 		 Value: 1
Key: 6372 		 Value: 2
Key: eb9a 		 Value: 2
Key: 5bfe 		 Value: 3
Key: ee4a 		 Value: 2
Key: aed0 		 Value: 2
Key: 8737 		 Value: 2
Key: 56bd 		 Value: 4
Key: c5bf 		 Value: 5
Key: d658 		 Value: 3
Key: 180d 		 Value: 2
Key: 147c 		 Value: 3
Key: ddc9 		 Value: 2
Key: 6a2e 		 Value: 1
Key: 3a6c 		 Value: 4
Key: d870 		 Value: 2
Key: ff33 		 Value: 5
Key: 6573 		 Value: 2
Key: 50e9 		 Value: 3
Key: 5eb8 		 Value: 1
Key: a75d 		 Value: 2
Key: 1f5b 		 Value: 2
Key: 9577 		 Value: 3
Key: 0d81 		 Value: 2
Key: 9164 		 Value: 3
Key: 36cd 		 Value: 4
Key: 82db 		 Value: 3
Key: 1538 		 Value: 5
Key: c454 		 Value: 2
Key: 2245 		 Value: 2
Key: 17ef 		 Value: 5
Key: e921 		 Value: 1
Key: f98f 		 Value: 2
Key: 06a6 		 Value: 2
Key: f447 		 Value: 1
Key: c8e2 		 Value: 2
Key: ed0c 		 Value: 3
Key: adb4 		 Value: 2
Key: 838c 		 Value: 2
Key: 9c94 		 Value: 1
Key: 328e 		 Value: 1
Key: 6295 		 Value: 1
Key: 978c 		 Value: 3
Key: 62ee 		 Value: 3
Key: 5ceb 		 Value: 6
Key: ff89 		 Value: 1
Key: 75e7 		 Value: 5
Key: 8fa0 		 Value: 1
Key: b45c 		 Value: 5
Key: f60e 		 Value: 2
Key: 4358 		 Value: 1
Key: a1a4 		 Value: 4
Key: b2e7 		 Value: 2
Key: 29e5 		 Value: 3
Key: 4619 		 Value: 2
Key: 62cb 		 Value: 2
Key: 2476 		 Value: 4
Key: ea82 		 Value: 2
Key: 7567 		 Value: 1
Key: d8fc 		 Value: 1
Key: 687f 		 Value: 1
Key: d832 		 Value: 1
Key: 1246 		 Value: 2
Key: 4189 		 Value: 2
Key: 450d 		 Value: 2
Key: c0a3 		 Value: 4
Key: 7865 		 Value: 6
Key: 95a8 		 Value: 3
Key: 8d82 		 Value: 3
Key: f309 		 Value: 2
Key: 8672 		 Value: 2
Key: e5f0 		 Value: 2
Key: 995f 		 Value: 1
Key: 0015 		 Value: 4
Key: 1ed9 		 Value: 4
Key: b292 		 Value: 1
Key: 9ffe 		 Value: 4
Key: 3bb5 		 Value: 2
Key: c7a4 		 Value: 3
Key: 4723 		 Value: 1
Key: 6c02 		 Value: 3
Key: 6a59 		 Value: 5
Key: 0d0e 		 Value: 2
Key: 5ef1 		 Value: 4
Key: d16f 		 Value: 2
Key: 3cc6 		 Value: 3
Key: a641 		 Value: 2
Key: 0c53 		 Value: 3
Key: d009 		 Value: 6
Key: ce75 		 Value: 4
Key: 5b50 		 Value: 2
Key: 3a3a 		 Value: 3
Key: 6dfe 		 Value: 3
Key: 8dc9 		 Value: 2
Key: dc35 		 Value: 4
Key: d0ab 		 Value: 3
Key: add0 		 Value: 1
Key: 6a64 		 Value: 3
Key: d417 		 Value: 1
Key: b9fa 		 Value: 4
Key: fe37 		 Value: 2
Key: e915 		 Value: 3
Key: d53e 		 Value: 1
Key: 017a 		 Value: 6
Key: a0c1 		 Value: 3
Key: 5b41 		 Value: 4
Key: 72f2 		 Value: 4
Key: 5820 		 Value: 3
Key: 5d89 		 Value: 1
Key: 8910 		 Value: 2
Key: ab36 		 Value: 4
Key: 976f 		 Value: 3
Key: 0c50 		 Value: 5
Key: 0da0 		 Value: 2
Key: 8327 		 Value: 2
Key: 97e4 		 Value: 2
Key: 04cf 		 Value: 4
Key: 0277 		 Value: 1
Key: 6caa 		 Value: 1
Key: 76a6 		 Value: 4
Key: 238a 		 Value: 2
Key: e633 		 Value: 5
Key: 6e54 		 Value: 4
Key: 74b6 		 Value: 4
Key: 9dbd 		 Value: 1
Key: 0ab7 		 Value: 3
Key: e16a 		 Value: 2
Key: 9714 		 Value: 5
Key: 12d0 		 Value: 2
Key: 72e4 		 Value: 2
Key: 4d68 		 Value: 1
Key: 48da 		 Value: 2
Key: f570 		 Value: 2
Key: 0a70 		 Value: 3
Key: 5dee 		 Value: 1
Key: fe4d 		 Value: 1
Key: 00dc 		 Value: 1
Key: bb23 		 Value: 1
Key: 1034 		 Value: 1
Key: 0d9b 		 Value: 4
Key: f111 		 Value: 4
Key: 80b4 		 Value: 4
Key: 2481 		 Value: 3
Key: 726f 		 Value: 3
Key: 10c0 		 Value: 2
Key: 60c0 		 Value: 5
Key: 4cfd 		 Value: 4
Key: 2123 		 Value: 3
Key: a392 		 Value: 6
Key: a108 		 Value: 1
Key: 2e06 		 Value: 2
Key: 7abf 		 Value: 1
Key: ff6e 		 Value: 1
Key: 404f 		 Value: 1
Key: c7e7 		 Value: 3
Key: 39e8 		 Value: 5
Key: 2516 		 Value: 2
Key: b199 		 Value: 4
Key: 2ad2 		 Value: 2
Key: d0d6 		 Value: 2
Key: 2b95 		 Value: 3
Key: 1451 		 Value: 3
Key: a0f6 		 Value: 2
Key: 1a64 		 Value: 2
Key: 9942 		 Value: 6
Key: 5923 		 Value: 2
Key: ec9f 		 Value: 2
Key: 7074 		 Value: 3
Key: 5031 		 Value: 2
Key: 81ea 		 Value: 3
Key: 3ebf 		 Value: 2
Key: 6118 		 Value: 2
Key: a761 		 Value: 2
Key: 0ba5 		 Value: 3
Key: 846e 		 Value: 1
Key: 0e8a 		 Value: 2
Key: 3e5b 		 Value: 3
Key: 765d 		 Value: 4
Key: 28cd 		 Value: 2
Key: d810 		 Value: 1
Key: 5a24 		 Value: 4
Key: c381 		 Value: 2
Key: 6c33 		 Value: 2
Key: ae2c 		 Value: 2
Key: e77a 		 Value: 1
Key: b575 		 Value: 3
Key: 950e 		 Value: 1
Key: 637a 		 Value: 2
Key: dcb1 		 Value: 1
Key: 0a25 		 Value: 4
Key: f261 		 Value: 3
Key: 56ae 		 Value: 3
Key: c0cd 		 Value: 1
Key: fe60 		 Value: 3
Key: 1aa1 		 Value: 2
Key: 529a 		 Value: 3
Key: 1d49 		 Value: 1
Key: 55c1 		 Value: 2
Key: f5b6 		 Value: 3
Key: 63a1 		 Value: 5
Key: 5ffd 		 Value: 4
Key: 0cca 		 Value: 3
Key: 9049 		 Value: 4
Key: 947a 		 Value: 2
Key: e33b 		 Value: 4
Key: d1c3 		 Value: 2
Key: e9e9 		 Value: 2
Key: 7f68 		 Value: 2
Key: 90f6 		 Value: 2
Key: 37a5 		 Value: 2
Key: 9b83 		 Value: 4
Key: 45da 		 Value: 2
Key: e312 		 Value: 4
Key: 7f8b 		 Value: 1
Key: 41a4 		 Value: 1
Key: 5b9e 		 Value: 4
Key: d19a 		 Value: 2
Key: aed2 		 Value: 3
Key: 5208 		 Value: 4
Key: 81c3 		 Value: 3
Key: c31b 		 Value: 2
Key: 0f41 		 Value: 2
Key: 22c3 		 Value: 2
Key: ce41 		 Value: 1
Key: 07a9 		 Value: 3
Key: 8252 		 Value: 3
Key: d2b0 		 Value: 1
Key: f253 		 Value: 3
Key: d1cd 		 Value: 1
Key: 43d3 		 Value: 2
Key: 7ff2 		 Value: 3
Key: 2fb0 		 Value: 1
Key: ab42 		 Value: 4
Key: dcf6 		 Value: 3
Key: 1893 		 Value: 2
Key: fe3f 		 Value: 3
Key: cfd6 		 Value: 4
Key: 6fc3 		 Value: 3
Key: 051b 		 Value: 1
Key: ac18 		 Value: 2
Key: 9d83 		 Value: 2
Key: a191 		 Value: 2
Key: 13e2 		 Value: 2
Key: 0096 		 Value: 3
Key: c6cb 		 Value: 1
Key: c34b 		 Value: 2
Key: bbb7 		 Value: 2
Key: edd9 		 Value: 3
Key: 0279 		 Value: 6
Key: 6fb8 		 Value: 2
Key: 71d0 		 Value: 2
Key: 213d 		 Value: 4
Key: 98bd 		 Value: 3
Key: 64e0 		 Value: 2
Key: fc6a 		 Value: 2
Key: 83b3 		 Value: 2
Key: 4a86 		 Value: 2
Key: b7d2 		 Value: 3
Key: d787 		 Value: 2
Key: e238 		 Value: 2
Key: 74d8 		 Value: 1
Key: e1fa 		 Value: 1
Key: 9638 		 Value: 2
Key: 7f17 		 Value: 1
Key: d165 		 Value: 2
Key: 8a15 		 Value: 3
Key: 60bf 		 Value: 2
Key: 230b 		 Value: 1
Key: 033c 		 Value: 2
Key: b052 		 Value: 2
Key: 6300 		 Value: 3
Key: f81e 		 Value: 4
Key: d0b8 		 Value: 2
Key: 768d 		 Value: 2
Key: 4eda 		 Value: 3
Key: 0fe2 		 Value: 2
Key: e864 		 Value: 1
Key: e943 		 Value: 2
Key: 95bb 		 Value: 2
Key: 12a7 		 Value: 3
Key: 75a4 		 Value: 4
Key: bf68 		 Value: 3
Key: 9d3e 		 Value: 2
Key: 35cf 		 Value: 2
Key: 47b4 		 Value: 3
Key: 7843 		 Value: 1
Key: 0420 		 Value: 3
Key: 3830 		 Value: 2
Key: e414 		 Value: 4
Key: eb20 		 Value: 2
Key: 1e54 		 Value: 2
Key: 03e9 		 Value: 5
Key: ec5c 		 Value: 4
Key: be31 		 Value: 1
Key: f04b 		 Value: 1
Key: afcb 		 Value: 1
Key: c154 		 Value: 5
Key: edfe 		 Value: 3
Key: f057 		 Value: 2
Key: 4e5d 		 Value: 3
Key: f85d 		 Value: 2
Key: 54cc 		 Value: 1
Key: c0dd 		 Value: 1
Key: 4442 		 Value: 2
Key: 527e 		 Value: 1
Key: 1736 		 Value: 2
Key: 499b 		 Value: 1
Key: a4c3 		 Value: 3
Key: c377 		 Value: 2
Key: 4c4f 		 Value: 5
Key: c97b 		 Value: 2
Key: 9589 		 Value: 1
Key: 6d23 		 Value: 2
Key: 2a21 		 Value: 3
Key: 013d 		 Value: 3
Key: 1c2a 		 Value: 2
Key: 3291 		 Value: 1
Key: a020 		 Value: 3
Key: 6cd4 		 Value: 2
Key: 07e8 		 Value: 2
Key: 5a18 		 Value: 2
Key: 1bb4 		 Value: 3
Key: 6010 		 Value: 3
Key: 80f0 		 Value: 5
Key: cebe 		 Value: 4
Key: a097 		 Value: 3
Key: 7fb3 		 Value: 2
Key: 3523 		 Value: 2
Key: c1b2 		 Value: 1
Key: 0557 		 Value: 1
Key: 981e 		 Value: 2
Key: df64 		 Value: 3
Key: 619b 		 Value: 1
Key: db1f 		 Value: 4
Key: d904 		 Value: 3
Key: bd28 		 Value: 2
Key: bb59 		 Value: 3
Key: 40da 		 Value: 1
Key: e53f 		 Value: 3
Key: 4440 		 Value: 3
Key: d686 		 Value: 3
Key: 4d6a 		 Value: 3
Key: fa58 		 Value: 3
Key: 419c 		 Value: 3
Key: 373c 		 Value: 3
Key: 775d 		 Value: 2
Key: 05ff 		 Value: 4
Key: 65d0 		 Value: 1
Key: a073 		 Value: 1
Key: 2c67 		 Value: 2
Key: 2a40 		 Value: 4
Key: 30da 		 Value: 2
Key: 3f48 		 Value: 2
Key: afb4 		 Value: 2
Key: 57a9 		 Value: 2
Key: c80e 		 Value: 5
Key: 6388 		 Value: 6
Key: 6363 		 Value: 4
Key: 8e21 		 Value: 2
Key: dcff 		 Value: 3
Key: 64b1 		 Value: 2
Key: 46eb 		 Value: 2
Key: 20ad 		 Value: 2
Key: 5e0a 		 Value: 2
Key: 2f82 		 Value: 4
Key: c0d2 		 Value: 2
Key: 1b44 		 Value: 2
Key: d4a5 		 Value: 3
Key: 2174 		 Value: 1
Key: e51c 		 Value: 9
Key: 70e7 		 Value: 2
Key: 747a 		 Value: 3
Key: 3a64 		 Value: 3
Key: 4e36 		 Value: 4
Key: 9868 		 Value: 1
Key: 9211 		 Value: 4
Key: 3150 		 Value: 4
Key: fcba 		 Value: 2
Key: 4c0b 		 Value: 5
Key: 2b78 		 Value: 2
Key: d440 		 Value: 2
Key: 4a81 		 Value: 1
Key: 52a0 		 Value: 2
Key: a09a 		 Value: 4
Key: 6c5e 		 Value: 2
Key: d730 		 Value: 5
Key: dde6 		 Value: 4
Key: 07b1 		 Value: 1
Key: 23fd 		 Value: 2
Key: 5a86 		 Value: 4
Key: 3776 		 Value: 2
Key: f9e5 		 Value: 4
Key: d66b 		 Value: 3
Key: db1b 		 Value: 2
Key: e8e6 		 Value: 2
Key: 98e4 		 Value: 1
Key: ea34 		 Value: 4
Key: b51b 		 Value: 3
Key: 97df 		 Value: 4
Key: 6632 		 Value: 4
Key: 2eba 		 Value: 1
Key: 5366 		 Value: 4
Key: 6d64 		 Value: 1
Key: 6913 		 Value: 4
Key: 22b8 		 Value: 4
Key: 7dc3 		 Value: 3
Key: ca80 		 Value: 2
Key: 00e5 		 Value: 2
Key: f106 		 Value: 2
Key: 001f 		 Value: 2
Key: 012f 		 Value: 2
Key: d620 		 Value: 2
Key: 56e3 		 Value: 6
Key: 6439 		 Value: 2
Key: 75ca 		 Value: 2
Key: 0563 		 Value: 4
Key: 6416 		 Value: 3
Key: 2766 		 Value: 2
Key: edea 		 Value: 2
Key: 4952 		 Value: 3
Key: def0 		 Value: 3
Key: 5921 		 Value: 1
Key: fccd 		 Value: 1
Key: 25b5 		 Value: 3
Key: 2093 		 Value: 2
Key: 770d 		 Value: 3
Key: 8764 		 Value: 5
Key: 7c19 		 Value: 2
Key: 7932 		 Value: 2
Key: e7cc 		 Value: 3
Key: 1b6f 		 Value: 2
Key: a6f7 		 Value: 4
Key: b4ab 		 Value: 5
Key: bf3b 		 Value: 2
Key: d30c 		 Value: 4
Key: 9faa 		 Value: 3
Key: a24e 		 Value: 3
Key: eb5d 		 Value: 3
Key: df5f 		 Value: 2
Key: 7369 		 Value: 2
Key: 00e9 		 Value: 2
Key: 8cc2 		 Value: 2
Key: fb6b 		 Value: 3
Key: 7ea3 		 Value: 3
Key: c463 		 Value: 2
Key: adec 		 Value: 1
Key: 0c5e 		 Value: 3
Key: 8998 		 Value: 1
Key: 9b7c 		 Value: 1
Key: 36ba 		 Value: 3
Key: bab2 		 Value: 2
Key: 9b06 		 Value: 1
Key: dcb7 		 Value: 1
Key: cd9b 		 Value: 2
Key: 2176 		 Value: 1
Key: 4072 		 Value: 5
Key: bc77 		 Value: 2
Key: 185c 		 Value: 2
Key: 661f 		 Value: 1
Key: 900c 		 Value: 5
Key: 4da9 		 Value: 2
Key: 745c 		 Value: 2
Key: fc2c 		 Value: 2
Key: 7f3b 		 Value: 1
Key: c69a 		 Value: 2
Key: a650 		 Value: 1
Key: a00e 		 Value: 1
Key: 574b 		 Value: 2
Key: 4e34 		 Value: 2
Key: bd30 		 Value: 3
Key: d171 		 Value: 1
Key: 32b2 		 Value: 2
Key: 663b 		 Value: 2
Key: ca3a 		 Value: 1
Key: b9c0 		 Value: 1
Key: b362 		 Value: 4
Key: 250f 		 Value: 2
Key: 6326 		 Value: 1
Key: 6853 		 Value: 3
Key: f842 		 Value: 2
Key: 141f 		 Value: 4
Key: e9f2 		 Value: 4
Key: 9925 		 Value: 3
Key: 1e9c 		 Value: 3
Key: ed91 		 Value: 3
Key: 15e5 		 Value: 4
Key: 7270 		 Value: 4
Key: 0718 		 Value: 3
Key: 5ca6 		 Value: 2
Key: 8bc6 		 Value: 2
Key: 107f 		 Value: 1
Key: d62a 		 Value: 2
Key: 8001 		 Value: 4
Key: 3d11 		 Value: 1
Key: 9490 		 Value: 2
Key: d880 		 Value: 2
Key: 4976 		 Value: 1
Key: 74eb 		 Value: 2
Key: 4a08 		 Value: 1
Key: 53db 		 Value: 2
Key: b2c6 		 Value: 1
Key: bf2a 		 Value: 1
Key: e44e 		 Value: 4
Key: 03fc 		 Value: 1
Key: d93c 		 Value: 1
Key: b8ba 		 Value: 2
Key: 3f33 		 Value: 3
Key: 0ede 		 Value: 1
Key: 399d 		 Value: 2
Key: e8fa 		 Value: 2
Key: 1cff 		 Value: 3
Key: 2a3b 		 Value: 1
Key: a458 		 Value: 4
Key: 2ac8 		 Value: 2
Key: 3521 		 Value: 3
Key: e5a3 		 Value: 4
Key: 00c5 		 Value: 3
Key: cf6b 		 Value: 5
Key: c215 		 Value: 2
Key: eb44 		 Value: 2
Key: fa98 		 Value: 4
Key: a8e7 		 Value: 6
Key: bbd9 		 Value: 2
Key: f599 		 Value: 3
Key: 7ffa 		 Value: 4
Key: 7a53 		 Value: 1
Key: fde6 		 Value: 3
Key: 3111 		 Value: 5
Key: 406c 		 Value: 3
Key: 280f 		 Value: 3
Key: c43a 		 Value: 2
Key: 6e21 		 Value: 3
Key: 7ec5 		 Value: 2
Key: d141 		 Value: 2
Key: b4fb 		 Value: 2
Key: 2bcb 		 Value: 2
Key: fde0 		 Value: 3
Key: b3ac 		 Value: 4
Key: 0276 		 Value: 2
Key: 30d4 		 Value: 2
Key: 4ad3 		 Value: 3
Key: d4e3 		 Value: 2
Key: 358c 		 Value: 3
Key: 1d85 		 Value: 3
Key: ea77 		 Value: 3
Key: c3ff 		 Value: 3
Key: f074 		 Value: 4
Key: b358 		 Value: 1
Key: 4184 		 Value: 3
Key: c4f3 		 Value: 1
Key: 5870 		 Value: 2
Key: 1621 		 Value: 1
Key: e636 		 Value: 2
Key: deba 		 Value: 2
Key: 2ed8 		 Value: 1
Key: f065 		 Value: 3
Key: 0fb0 		 Value: 2
Key: 7728 		 Value: 1
Key: 469a 		 Value: 3
Key: f24b 		 Value: 3
Key: 0737 		 Value: 5
Key: d8a0 		 Value: 1
Key: 6684 		 Value: 1
Key: 74a7 		 Value: 2
Key: ae60 		 Value: 3
Key: b50b 		 Value: 1
Key: 18da 		 Value: 9
Key: 33d2 		 Value: 2
Key: cb47 		 Value: 1
Key: 664d 		 Value: 5
Key: fcf9 		 Value: 3
Key: 3e56 		 Value: 3
Key: 5815 		 Value: 3
Key: 49ab 		 Value: 3
Key: 27ab 		 Value: 2
Key: be33 		 Value: 4
Key: ad74 		 Value: 2
Key: ac61 		 Value: 2
Key: ead4 		 Value: 5
Key: be0e 		 Value: 3
Key: ba0f 		 Value: 3
Key: 5809 		 Value: 3
Key: 7b35 		 Value: 2
Key: 1883 		 Value: 1
Key: 5711 		 Value: 3
Key: 0f00 		 Value: 2
Key: 534d 		 Value: 5
Key: 6245 		 Value: 7
Key: 33cd 		 Value: 3
Key: 37f9 		 Value: 2
Key: 30b9 		 Value: 3
Key: f398 		 Value: 3
Key: 9b6f 		 Value: 3
Key: 2a9f 		 Value: 4
Key: f16e 		 Value: 2
Key: 401c 		 Value: 2
Key: e5c6 		 Value: 1
Key: bc14 		 Value: 2
Key: 88ac 		 Value: 1
Key: 8807 		 Value: 3
Key: 1952 		 Value: 3
Key: 5323 		 Value: 4
Key: 149d 		 Value: 2
Key: b77a 		 Value: 3
Key: 4fe4 		 Value: 2
Key: 50de 		 Value: 4
Key: 70be 		 Value: 5
Key: cfe3 		 Value: 4
Key: 208a 		 Value: 2
Key: ff24 		 Value: 1
Key: 8945 		 Value: 3
Key: 05ed 		 Value: 3
Key: 2455 		 Value: 3
Key: 9f3c 		 Value: 3
Key: b75f 		 Value: 4
Key: 2cd9 		 Value: 2
Key: 3bf0 		 Value: 2
Key: 9fed 		 Value: 2
Key: 0ebe 		 Value: 1
Key: bfd4 		 Value: 2
Key: a474 		 Value: 4
Key: 29c7 		 Value: 2
Key: c581 		 Value: 1
Key: d45c 		 Value: 2
Key: 35e7 		 Value: 3
Key: a5fc 		 Value: 1
Key: f2cc 		 Value: 2
Key: 43c0 		 Value: 1
Key: 027c 		 Value: 1
Key: f3e6 		 Value: 3
Key: cc9d 		 Value: 3
Key: a892 		 Value: 4
Key: 9707 		 Value: 1
Key: 831c 		 Value: 2
Key: 9839 		 Value: 2
Key: 6fbf 		 Value: 3
Key: 74fa 		 Value: 2
Key: e03f 		 Value: 5
Key: dbc9 		 Value: 3
Key: 28dd 		 Value: 1
Key: 4c8d 		 Value: 3
Key: 732d 		 Value: 3
Key: 0b94 		 Value: 1
Key: 9bca 		 Value: 4
Key: 1e7a 		 Value: 2
Key: cfd7 		 Value: 2
Key: abba 		 Value: 1
Key: e342 		 Value: 5
Key: 2450 		 Value: 2
Key: 2f63 		 Value: 3
Key: f0ab 		 Value: 3
Key: 7d64 		 Value: 2
Key: 3bb1 		 Value: 2
Key: 0a54 		 Value: 3
Key: 032e 		 Value: 2
Key: ca7b 		 Value: 2
Key: 02bb 		 Value: 3
Key: c5d6 		 Value: 1
Key: 9495 		 Value: 3
Key: 5d0c 		 Value: 3
Key: ef84 		 Value: 1
Key: 5178 		 Value: 2
Key: 4583 		 Value: 2
Key: 7f79 		 Value: 2
Key: a376 		 Value: 3
Key: 03e3 		 Value: 3
Key: 68bd 		 Value: 2
Key: 96d2 		 Value: 3
Key: 76ca 		 Value: 3
Key: a13a 		 Value: 2
Key: ea52 		 Value: 1
Key: 7817 		 Value: 4
Key: 846a 		 Value: 3
Key: 0f6a 		 Value: 4
Key: 0494 		 Value: 1
Key: d1e1 		 Value: 6
Key: 5a4c 		 Value: 3
Key: bb04 		 Value: 2
Key: 698c 		 Value: 3
Key: 427c 		 Value: 2
Key: 3663 		 Value: 3
Key: 7da3 		 Value: 2
Key: 3bb7 		 Value: 1
Key: b084 		 Value: 1
Key: 3cab 		 Value: 3
Key: 0f03 		 Value: 1
Key: e816 		 Value: 2
Key: 2aa5 		 Value: 1
Key: 71fe 		 Value: 2
Key: 9c0a 		 Value: 2
Key: a975 		 Value: 1
Key: d5f2 		 Value: 3
Key: 864d 		 Value: 1
Key: 2b5c 		 Value: 3
Key: 9ebd 		 Value: 4
Key: f10e 		 Value: 1
Key: aa11 		 Value: 6
Key: 289c 		 Value: 1
Key: 2254 		 Value: 3
Key: d8c8 		 Value: 1
Key: d348 		 Value: 2
Key: cdbe 		 Value: 2
Key: 133f 		 Value: 1
Key: b33b 		 Value: 3
Key: e604 		 Value: 1
Key: dc21 		 Value: 3
Key: a50f 		 Value: 1
Key: 6f48 		 Value: 2
Key: 926a 		 Value: 3
Key: ab30 		 Value: 2
Key: 516d 		 Value: 1
Key: 42cd 		 Value: 2
Key: 9840 		 Value: 4
Key: 739a 		 Value: 2
Key: 40a6 		 Value: 6
Key: 4b10 		 Value: 1
Key: 49d5 		 Value: 3
Key: 423a 		 Value: 3
Key: 436c 		 Value: 1
Key: 0f0c 		 Value: 2
Key: 8962 		 Value: 2
Key: 7b1b 		 Value: 2
Key: dfc2 		 Value: 2
Key: b17a 		 Value: 1
Key: 2b82 		 Value: 1
Key: b402 		 Value: 2
Key: 6e18 		 Value: 2
Key: e7fa 		 Value: 2
Key: 5121 		 Value: 3
Key: 4649 		 Value: 4
Key: 7f88 		 Value: 4
Key: c57e 		 Value: 1
Key: 0b55 		 Value: 2
Key: 8588 		 Value: 2
Key: 4ee6 		 Value: 3
Key: 3d6d 		 Value: 3
Key: 9540 		 Value: 1
Key: d48d 		 Value: 2
Key: 2f85 		 Value: 2
Key: 380d 		 Value: 2
Key: 62b1 		 Value: 2
Key: ba11 		 Value: 3
Key: 0197 		 Value: 3
Key: 1e05 		 Value: 3
Key: c65a 		 Value: 4
Key: 09c0 		 Value: 3
Key: c828 		 Value: 1
Key: e8aa 		 Value: 4
Key: cfac 		 Value: 3
Key: 7375 		 Value: 1
Key: a9d6 		 Value: 2
Key: 54dc 		 Value: 8
Key: dbff 		 Value: 2
Key: aee1 		 Value: 1
Key: 5258 		 Value: 4
Key: 33de 		 Value: 1
Key: 12dc 		 Value: 2
Key: 4d9d 		 Value: 3
Key: 5c12 		 Value: 3
Key: 1aa3 		 Value: 6
Key: cf41 		 Value: 4
Key: c90d 		 Value: 3
Key: 0c71 		 Value: 3
Key: 724f 		 Value: 4
Key: 3724 		 Value: 4
Key: 8fb0 		 Value: 3
Key: e668 		 Value: 2
Key: 4972 		 Value: 2
Key: 7f33 		 Value: 3
Key: d64a 		 Value: 3
Key: 01f9 		 Value: 1
Key: a14a 		 Value: 3
Key: 4eb8 		 Value: 5
Key: a68f 		 Value: 2
Key: 93e2 		 Value: 1
Key: 7942 		 Value: 1
Key: 0188 		 Value: 1
Key: 85a0 		 Value: 5
Key: aa0a 		 Value: 5
Key: 9afd 		 Value: 4
Key: f70c 		 Value: 3
Key: 4443 		 Value: 1
Key: f043 		 Value: 2
Key: 2baf 		 Value: 1
Key: ea22 		 Value: 3
Key: 8014 		 Value: 1
Key: 29a7 		 Value: 3
Key: c43f 		 Value: 1
Key: a3fa 		 Value: 3
Key: f285 		 Value: 1
Key: 75c2 		 Value: 1
Key: 4de9 		 Value: 2
Key: dd7b 		 Value: 2
Key: bc8c 		 Value: 2
Key: 5d0a 		 Value: 1
Key: 59bf 		 Value: 2
Key: c06e 		 Value: 2
Key: fa14 		 Value: 2
Key: 3ca0 		 Value: 1
Key: 84b8 		 Value: 4
Key: b6b9 		 Value: 3
Key: 42d5 		 Value: 1
Key: 6fe9 		 Value: 2
Key: 6ae0 		 Value: 1
Key: 5128 		 Value: 1
Key: 6dc6 		 Value: 1
Key: 66f2 		 Value: 1
Key: f2a1 		 Value: 1
Key: 5327 		 Value: 3
Key: 6f30 		 Value: 2
Key: 537c 		 Value: 2
Key: 1023 		 Value: 2
Key: df08 		 Value: 1
Key: b592 		 Value: 2
Key: dd0d 		 Value: 3
Key: 6863 		 Value: 2
Key: e9d6 		 Value: 2
Key: 2aaf 		 Value: 2
Key: cd67 		 Value: 2
Key: 6bc4 		 Value: 3
Key: ea04 		 Value: 1
Key: 88f8 		 Value: 1
Key: 0efa 		 Value: 3
Key: c67a 		 Value: 2
Key: e695 		 Value: 2
Key: c8dc 		 Value: 1
Key: 0793 		 Value: 3
Key: 2cbe 		 Value: 4
Key: e94e 		 Value: 4
Key: d98a 		 Value: 3
Key: de7f 		 Value: 3
Key: 4b52 		 Value: 2
Key: 356e 		 Value: 2
Key: bee6 		 Value: 1
Key: a61e 		 Value: 5
Key: 8403 		 Value: 1
Key: 39b2 		 Value: 3
Key: fa69 		 Value: 4
Key: 3244 		 Value: 2
Key: 5c18 		 Value: 3
Key: 6d0d 		 Value: 3
Key: 9ed2 		 Value: 1
Key: c224 		 Value: 1
Key: 0301 		 Value: 3
Key: f626 		 Value: 2
Key: 848d 		 Value: 1
Key: 6526 		 Value: 2
Key: d899 		 Value: 1
Key: fc4e 		 Value: 3
Key: 5c11 		 Value: 1
Key: f1d0 		 Value: 1
Key: 259a 		 Value: 2
Key: ddf7 		 Value: 4
Key: 647a 		 Value: 2
Key: 569e 		 Value: 1
Key: 1c35 		 Value: 2
Key: 6b3c 		 Value: 2
Key: de85 		 Value: 3
Key: 5a9b 		 Value: 2
Key: 34f7 		 Value: 3
Key: 68b4 		 Value: 4
Key: e1c0 		 Value: 2
Key: cbb8 		 Value: 2
Key: 0713 		 Value: 4
Key: 748f 		 Value: 4
Key: f38e 		 Value: 4
Key: 0989 		 Value: 3
Key: 7f6f 		 Value: 3
Key: b569 		 Value: 3
Key: e982 		 Value: 4
Key: e58f 		 Value: 4
Key: 1786 		 Value: 1
Key: d1a6 		 Value: 2
Key: 5d31 		 Value: 6
Key: d2b2 		 Value: 2
Key: 1a68 		 Value: 3
Key: 9f0d 		 Value: 3
Key: a202 		 Value: 4
Key: 45e8 		 Value: 3
Key: fc64 		 Value: 4
Key: f7ea 		 Value: 2
Key: 38f7 		 Value: 5
Key: a195 		 Value: 1
Key: e25f 		 Value: 1
Key: 56d9 		 Value: 6
Key: a04f 		 Value: 1
Key: 8df0 		 Value: 3
Key: c663 		 Value: 2
Key: 6aec 		 Value: 2
Key: 5c83 		 Value: 3
Key: 4b28 		 Value: 2
Key: fa5a 		 Value: 2
